Nx_nodes= 41, Ny_nodes= 41
X	Y	U	V	P
5.500000e-01	1.000000e+00	8.948855e-01	0.000000e+00	-5.379212e-02
5.750000e-01	1.000000e+00	8.979526e-01	0.000000e+00	-5.440655e-02
6.000000e-01	1.000000e+00	9.003313e-01	0.000000e+00	-5.400961e-02
6.250000e-01	1.000000e+00	9.020366e-01	0.000000e+00	-5.260314e-02
6.500000e-01	1.000000e+00	9.031724e-01	0.000000e+00	-5.019397e-02
6.750000e-01	1.000000e+00	9.037055e-01	0.000000e+00	-4.678586e-02
7.000000e-01	1.000000e+00	9.037701e-01	0.000000e+00	-4.236403e-02
7.250000e-01	1.000000e+00	9.032246e-01	0.000000e+00	-3.687527e-02
7.500000e-01	1.000000e+00	9.022433e-01	0.000000e+00	-3.018677e-02
7.750000e-01	1.000000e+00	9.004330e-01	0.000000e+00	-2.202980e-02
8.000000e-01	1.000000e+00	8.979918e-01	0.000000e+00	-1.188391e-02
8.250000e-01	1.000000e+00	8.939102e-01	0.000000e+00	1.184110e-03
8.500000e-01	1.000000e+00	8.882720e-01	0.000000e+00	1.885117e-02
8.750000e-01	1.000000e+00	8.784333e-01	0.000000e+00	4.398484e-02
9.000000e-01	1.000000e+00	8.637107e-01	0.000000e+00	8.160915e-02
9.250000e-01	1.000000e+00	8.363089e-01	0.000000e+00	1.399683e-01
9.500000e-01	1.000000e+00	7.911616e-01	0.000000e+00	2.325649e-01
9.750000e-01	1.000000e+00	6.933684e-01	0.000000e+00	3.654000e-01
1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	3.209011e-01
